year,record,age,grade,consideration,plan,attempt
2011,2157955,18 or older,12,no,no,yes
2011,2157956,18 or older,12,no,no,yes
2011,2157957,18 or older,12,no,no,yes
2011,2157960,18 or older,12,no,no,yes
2011,2157961,18 or older,12,no,no,yes
2011,2157962,18 or older,12,no,no,yes
2011,2157963,18 or older,11,yes,yes,no
2011,2157964,18 or older,11,no,no,yes
2011,2157965,18 or older,12,no,no,yes
2011,2157966,18 or older,12,no,no,yes
2011,2157967,18 or older,12,no,yes,yes
2011,2157968,18 or older,12,no,no,yes
2011,2157969,18 or older,12,no,no,yes
2011,2157970,18 or older,12,no,no,yes
2011,2157971,18 or older,12,no,no,yes
2011,2157972,18 or older,12,no,no,yes
2011,2157973,18 or older,12,no,no,yes
2011,2157974,18 or older,12,no,no,yes
2011,2157975,18 or older,12,no,no,yes
2011,2157977,18 or older,12,no,no,yes
2011,2157978,18 or older,12,yes,yes,no
2011,2157979,18 or older,12,no,no,yes
2011,2157980,18 or older,9,yes,yes,yes
2011,2157982,18 or older,12,yes,no,yes
2011,2157983,18 or older,12,yes,yes,no
2011,2157984,18 or older,12,no,no,yes
2011,2157985,18 or older,12,no,no,yes
2011,2157986,18 or older,12,no,no,yes
2011,2157987,18 or older,12,no,no,yes
2011,2157988,18 or older,12,no,no,yes
2011,2157989,18 or older,12,no,no,yes
2011,2157991,18 or older,12,no,no,yes
2011,2157992,18 or older,12,no,no,yes
2011,2157993,18 or older,11,no,no,yes
2011,2157996,18 or older,12,no,no,yes
2011,2157998,18 or older,12,no,no,yes
2011,2157999,18 or older,11,no,no,yes
2011,2158000,18 or older,12,no,no,yes
2011,2158001,18 or older,12,no,no,yes
2011,2158002,18 or older,12,no,no,yes
2011,2158003,18 or older,12,no,no,yes
2011,2158004,18 or older,12,no,no,yes
2011,2158005,18 or older,12,no,no,yes
2011,2158006,18 or older,12,no,no,yes
2011,2158007,18 or older,12,no,no,yes
2011,2158008,18 or older,12,no,no,yes
2011,2158009,18 or older,12,no,no,yes
2011,2158010,18 or older,12,no,no,yes
2011,2158011,18 or older,12,no,no,yes
2011,2158013,18 or older,12,no,no,yes
2011,2158014,18 or older,12,no,no,yes
2011,2158015,18 or older,12,no,yes,yes
2011,2158016,18 or older,12,no,no,yes
2011,2158017,18 or older,12,no,no,yes
2011,2158018,18 or older,12,no,no,yes
2011,2158019,18 or older,12,yes,yes,no
2011,2158020,18 or older,12,no,no,yes
2011,2158021,18 or older,11,no,no,yes
2011,2158022,18 or older,12,no,no,yes
2011,2158023,18 or older,11,no,no,yes
2011,2158024,18 or older,12,no,no,yes
2011,2158027,18 or older,11,no,no,yes
2011,2158030,18 or older,12,yes,no,yes
2011,2158031,18 or older,12,no,no,yes
2011,2158032,18 or older,12,no,no,yes
2011,2158033,18 or older,12,no,no,yes
2011,2158034,18 or older,12,no,no,yes
2011,2158035,18 or older,12,no,no,yes
2011,2158038,18 or older,12,no,no,yes
2011,2158039,18 or older,12,no,no,yes
2011,2158040,18 or older,12,yes,no,yes
2011,2158042,18 or older,12,no,no,yes
2011,2158043,18 or older,12,no,yes,no
2011,2158044,18 or older,12,no,no,yes
2011,2158045,18 or older,12,no,no,yes
2011,2158046,18 or older,12,no,no,yes
2011,2158047,18 or older,12,no,no,yes
2011,2158048,18 or older,12,no,no,yes
2011,2158049,18 or older,12,yes,yes,yes
2011,2158051,18 or older,12,no,no,yes
2011,2158052,18 or older,12,no,no,yes
2011,2158053,18 or older,12,yes,yes,yes
2011,2158054,18 or older,12,no,no,yes
2011,2158055,18 or older,12,no,no,yes
2011,2158056,18 or older,12,no,no,yes
2011,2158057,18 or older,12,no,no,yes
2011,2158058,18 or older,12,no,no,yes
2011,2158059,18 or older,12,no,no,yes
2011,2158060,18 or older,12,no,no,yes
2011,2158061,18 or older,12,no,no,yes
2011,2158062,18 or older,12,no,no,yes
2011,2158063,18 or older,12,no,no,yes
2011,2158064,18 or older,12,no,no,yes
2011,2158065,18 or older,12,no,no,yes
2011,2158066,18 or older,12,no,yes,yes
2011,2158067,18 or older,12,no,no,yes
2011,2158068,18 or older,12,yes,yes,yes
2011,2158069,18 or older,12,no,no,yes
2011,2158070,18 or older,12,no,no,yes
2011,2158071,18 or older,11,no,no,yes
2011,2158072,18 or older,12,no,no,yes
2011,2158073,18 or older,12,no,no,yes
2011,2158076,18 or older,12,no,no,yes
2011,2158077,18 or older,12,no,no,yes
2011,2158078,18 or older,12,no,no,yes
2011,2158079,18 or older,12,yes,yes,yes
2011,2158080,18 or older,12,no,no,yes
2011,2158081,18 or older,11,no,no,yes
2011,2158082,18 or older,12,no,no,yes
2011,2158083,18 or older,12,no,no,yes
2011,2158084,18 or older,11,no,no,yes
2011,2158085,18 or older,12,yes,no,no
2011,2158086,18 or older,12,no,no,yes
2011,2158087,18 or older,12,no,no,yes
2011,2158088,18 or older,12,no,no,yes
2011,2158089,18 or older,12,no,no,yes
2011,2158090,18 or older,12,no,no,yes
2011,2158091,18 or older,12,no,no,yes
2011,2158092,18 or older,12,no,no,yes
2011,2158093,18 or older,11,no,no,yes
2011,2158094,18 or older,12,no,no,yes
2011,2158095,18 or older,12,no,no,yes
2011,2158096,18 or older,12,yes,yes,no
2011,2158097,18 or older,12,no,no,yes
2011,2158098,18 or older,12,no,no,yes
2011,2158099,18 or older,12,no,no,yes
2011,2158102,18 or older,12,no,no,yes
2011,2158103,18 or older,11,no,no,yes
2011,2158104,18 or older,12,no,no,yes
2011,2158106,18 or older,12,no,no,yes
2011,2158107,18 or older,12,no,no,yes
2011,2158109,18 or older,12,no,no,yes
2011,2158110,18 or older,12,no,no,yes
2011,2158111,18 or older,12,no,no,yes
2011,2158112,18 or older,12,no,no,yes
2011,2158113,18 or older,12,no,no,yes
2011,2158116,18 or older,12,no,no,yes
2011,2158117,18 or older,12,yes,yes,no
2011,2158118,18 or older,12,no,no,yes
2011,2158119,18 or older,11,no,no,no
2011,2158120,18 or older,12,no,no,yes
2011,2158121,18 or older,12,no,no,yes
2011,2158123,18 or older,11,yes,yes,yes
2011,2158124,18 or older,12,no,no,yes
2011,2158125,18 or older,12,no,no,yes
2011,2158126,18 or older,12,no,yes,yes
2011,2158127,18 or older,12,no,no,yes
2011,2158128,18 or older,12,no,no,yes
2011,2158129,18 or older,12,no,no,yes
2011,2158130,18 or older,12,no,no,yes
2011,2158131,18 or older,12,no,yes,yes
2011,2158132,18 or older,12,no,no,yes
2011,2158133,18 or older,12,no,no,yes
2011,2158135,18 or older,12,no,no,yes
2011,2158136,18 or older,12,no,no,yes
2011,2158139,18 or older,12,no,no,yes
2011,2158142,18 or older,11,no,no,yes
2011,2158143,18 or older,12,no,no,yes
2011,2158144,18 or older,12,no,no,yes
2011,2158146,18 or older,12,yes,yes,no
2011,2158147,18 or older,12,no,no,yes
2011,2158148,18 or older,12,no,no,yes
2011,2158149,18 or older,12,no,no,yes
2011,2158150,18 or older,12,no,no,yes
2011,2158151,18 or older,12,no,no,yes
2011,2158153,18 or older,12,no,no,yes
2011,2158154,18 or older,11,no,no,yes
2011,2158156,18 or older,12,no,no,yes
2011,2158157,18 or older,12,no,no,yes
2011,2158158,18 or older,12,no,no,yes
2011,2158159,18 or older,12,no,no,yes
2011,2158160,18 or older,12,no,no,yes
2011,2158161,18 or older,12,no,no,yes
2011,2158162,18 or older,12,yes,no,yes
2011,2158164,18 or older,12,no,no,yes
2011,2158165,18 or older,12,no,no,yes
2011,2158168,18 or older,11,no,no,yes
2011,2158169,18 or older,12,yes,no,no
2011,2158170,18 or older,12,no,no,yes
2011,2158172,18 or older,12,no,no,yes
2011,2158175,18 or older,12,no,no,yes
2011,2158176,18 or older,12,no,no,yes
2011,2158177,18 or older,12,no,no,yes
2011,2158178,18 or older,12,no,no,yes
2011,2158179,18 or older,12,no,no,yes
2011,2158180,18 or older,12,yes,yes,no
2011,2158181,18 or older,11,no,no,yes
2011,2158182,18 or older,12,no,yes,yes
2011,2158183,18 or older,11,no,no,yes
2011,2158184,18 or older,12,no,no,yes
2011,2158185,18 or older,11,no,no,yes
2011,2158187,18 or older,12,no,no,yes
2011,2158188,18 or older,12,no,no,yes
2011,2158189,18 or older,12,yes,yes,no
2011,2158190,18 or older,12,no,no,yes
2011,2158191,18 or older,12,no,no,yes
2011,2158192,18 or older,12,no,no,yes
2011,2158194,18 or older,12,no,no,yes
2011,2158195,18 or older,12,no,no,yes
2011,2158197,18 or older,12,no,no,yes
2011,2158198,18 or older,12,no,no,yes
2011,2158199,18 or older,12,no,no,yes
2011,2158200,18 or older,12,no,no,yes
2011,2158201,18 or older,12,no,no,yes
2011,2158202,18 or older,12,no,no,yes
2011,2158204,18 or older,12,yes,yes,yes
2011,2158205,18 or older,12,no,yes,yes
2011,2158207,18 or older,12,no,no,yes
2011,2158208,18 or older,12,no,no,yes
2011,2158210,18 or older,12,no,no,yes
2011,2158211,18 or older,12,yes,yes,yes
2011,2158212,18 or older,12,no,no,yes
2011,2158213,18 or older,12,yes,no,yes
2011,2158214,18 or older,12,yes,no,yes
2011,2158215,18 or older,12,no,no,yes
2011,2158216,18 or older,12,yes,no,yes
2011,2158217,18 or older,12,no,no,yes
2011,2158218,18 or older,12,yes,no,yes
2011,2158219,18 or older,12,no,no,yes
2011,2158220,18 or older,12,no,no,yes
2011,2158221,18 or older,12,no,no,yes
2011,2158222,18 or older,11,no,no,yes
2011,2158223,18 or older,11,no,no,yes
2011,2158224,18 or older,12,no,no,yes
2011,2158225,18 or older,12,no,no,yes
2011,2158226,18 or older,12,no,no,yes
2011,2158227,18 or older,11,yes,yes,no
2011,2158228,18 or older,12,no,no,yes
2011,2158229,18 or older,12,no,no,yes
2011,2158230,18 or older,12,yes,yes,no
2011,2158231,18 or older,12,no,no,yes
2011,2158232,18 or older,12,no,no,yes
2011,2158233,18 or older,12,no,no,yes
2011,2158235,18 or older,12,no,no,yes
2011,2158237,18 or older,11,no,no,yes
2011,2158238,18 or older,12,no,no,yes
2011,2158239,18 or older,12,no,no,yes
2011,2158241,18 or older,12,no,no,yes
2011,2158242,18 or older,12,no,no,yes
2011,2158243,18 or older,12,no,no,yes
2011,2158244,18 or older,12,no,no,yes
2011,2158245,18 or older,12,no,no,yes
2011,2158246,18 or older,12,no,no,yes
2011,2158247,18 or older,12,no,no,yes
2011,2158249,18 or older,12,no,no,yes
2011,2158250,18 or older,12,no,no,yes
2011,2158251,18 or older,12,no,no,yes
2011,2158252,18 or older,12,no,no,yes
2011,2158253,18 or older,12,no,no,yes
2011,2158254,18 or older,12,no,no,yes
2011,2158255,18 or older,12,yes,no,yes
2011,2158256,18 or older,12,no,no,yes
2011,2158257,18 or older,12,no,no,yes
2011,2158258,18 or older,12,no,no,yes
2011,2158259,18 or older,12,yes,no,yes
2011,2158260,18 or older,12,no,no,yes
2011,2158261,18 or older,12,no,no,yes
2011,2158262,18 or older,12,yes,no,yes
2011,2158265,18 or older,12,no,no,yes
2011,2158266,18 or older,12,no,no,no
2011,2158267,18 or older,12,no,no,yes
2011,2158268,18 or older,11,no,no,yes
2011,2158269,18 or older,12,no,no,yes
2011,2158270,18 or older,12,no,no,yes
2011,2158272,18 or older,11,yes,no,yes
2011,2158273,18 or older,12,no,no,yes
2011,2158274,18 or older,11,no,no,no
2011,2158275,18 or older,12,no,no,yes
2011,2158276,18 or older,12,no,no,yes
2011,2158277,18 or older,12,no,no,yes
2011,2158278,18 or older,11,no,no,yes
2011,2158279,18 or older,12,no,no,yes
2011,2158280,18 or older,12,no,no,yes
2011,2158281,18 or older,12,no,no,yes
2011,2158282,18 or older,12,no,no,yes
2011,2158283,18 or older,12,no,no,yes
2011,2158284,18 or older,12,no,no,yes
2011,2158285,18 or older,10,yes,yes,no
2011,2158286,18 or older,12,no,no,yes
2011,2158287,18 or older,9,yes,yes,no
2011,2158288,18 or older,12,no,no,yes
2011,2158290,18 or older,12,no,no,yes
2011,2158291,18 or older,12,no,no,yes
2011,2158292,18 or older,12,no,no,yes
2011,2158293,18 or older,12,no,no,yes
2011,2158294,18 or older,12,no,no,yes
2011,2158295,18 or older,12,no,no,yes
2011,2158296,18 or older,12,no,no,yes
2011,2158297,18 or older,12,no,no,yes
2011,2158298,18 or older,11,yes,yes,no
2011,2158299,18 or older,12,no,no,yes
2011,2158300,18 or older,12,no,no,yes
2013,5977,14,9,yes,no,no
2013,5978,14,9,no,no,yes
2013,5979,14,9,no,no,yes
2013,7569,15,10,no,no,yes
2013,7571,15,10,no,no,yes
2013,7573,15,9,no,no,yes
2013,7574,15,9,no,no,yes
2013,9875,16,9,no,no,yes
2013,9876,16,11,yes,yes,yes
2013,9877,16,10,no,no,yes
2013,9878,16,10,yes,yes,no
2013,9879,16,10,no,no,yes
2013,9880,16,10,no,no,yes
2013,9881,16,10,yes,no,yes
2013,9883,16,11,no,no,yes
2013,9886,16,11,no,no,no
2013,12090,17,11,no,no,yes
2013,12091,17,12,no,no,yes
2013,12092,17,10,no,no,yes
2013,12093,17,11,yes,yes,no
2013,12094,17,12,no,no,yes
2013,12095,17,12,no,no,yes
2013,12096,17,9,no,no,yes
2013,12097,17,10,no,no,yes
2013,12098,17,11,no,no,yes
2013,12099,17,11,yes,yes,no
2013,12100,17,9,no,no,yes
2013,12101,17,12,yes,yes,yes
2013,13976,18 or older,12,no,no,yes
2013,13979,18 or older,12,yes,yes,no
2013,13981,18 or older,11,no,yes,no
2013,13983,18 or older,12,no,no,yes
2013,21070,12 or younger,11,no,no,yes
2013,21074,12 or younger,12,no,no,yes
2013,24924,13,9,no,no,yes
2013,24925,13,9,no,no,yes
2013,24926,13,9,no,no,yes
2013,24927,13,9,yes,no,yes
2013,40722,14,9,no,no,yes
2013,40723,14,9,no,no,yes
2013,40724,14,9,no,no,yes
2013,40725,14,9,no,no,yes
2013,40726,14,9,no,no,yes
2013,40727,14,9,yes,yes,yes
2013,40728,14,9,no,no,yes
2013,40729,14,9,no,no,yes
2013,40730,14,9,no,no,yes
2013,40731,14,9,no,no,yes
2013,40732,14,9,no,no,yes
2013,40733,14,9,yes,yes,yes
2013,40734,14,9,no,no,yes
2013,40735,14,9,no,no,yes
2013,40736,14,9,no,no,yes
2013,40737,14,9,no,no,yes
2013,40738,14,9,no,no,yes
2013,40739,14,9,no,no,yes
2013,40740,14,9,no,no,yes
2013,40741,14,9,no,no,yes
2013,40742,14,9,no,no,yes
2013,40743,14,9,no,no,yes
2013,40744,14,9,no,no,yes
2013,40745,14,9,no,no,yes
2013,40746,14,9,no,no,yes
2013,40747,14,9,no,no,yes
2013,40748,14,9,no,no,yes
2013,40749,14,10,no,no,yes
2013,40750,14,9,no,no,yes
2013,40751,14,9,no,no,yes
2013,40752,14,9,no,no,yes
2013,40753,14,9,no,no,yes
2013,40754,14,9,no,no,yes
2013,40755,14,9,no,no,yes
2013,40757,14,9,no,no,yes
2013,40759,14,9,no,no,yes
2013,40760,14,9,no,no,yes
2013,40762,14,9,no,no,yes
2013,40764,14,9,no,no,yes
2013,40765,14,9,no,no,yes
2013,40766,14,9,yes,yes,no
2013,40767,14,9,yes,yes,no
2013,40769,14,9,no,no,yes
2013,40770,14,9,no,yes,yes
2013,40771,14,9,no,no,yes
2013,40772,14,9,no,no,yes
2013,40773,14,10,no,no,yes
2013,40774,14,9,no,no,yes
2013,40775,14,9,no,no,yes
2013,40776,14,9,no,no,yes
2013,40777,14,9,no,no,yes
2013,40778,14,9,no,no,yes
2013,40779,14,9,no,no,yes
2013,40780,14,9,no,no,yes
2013,40781,14,9,no,no,yes
2013,40782,14,9,no,no,yes
2013,40783,14,9,no,no,yes
2013,40784,14,9,no,no,yes
2013,40785,14,9,no,no,yes
2013,40786,14,9,no,no,yes
2013,40787,14,9,no,no,yes
2013,40788,14,9,no,no,yes
2013,40790,14,9,no,no,yes
2013,40791,14,9,no,no,yes
2013,40792,14,9,no,no,yes
2013,40793,14,9,no,no,yes
2013,40794,14,9,no,no,yes
2013,40795,14,9,no,no,yes
2013,40796,14,9,no,no,yes
2013,40797,14,9,no,no,yes
2013,40798,14,9,no,no,yes
2013,40799,14,9,no,no,yes
2013,40800,14,9,no,no,yes
2013,40803,14,9,no,no,yes
2013,40804,14,9,no,no,yes
2013,40805,14,9,no,no,yes
2013,40807,14,9,no,no,yes
2013,40808,14,9,no,no,yes
2013,40809,14,9,no,no,yes
2013,40811,14,9,no,no,yes
2013,40812,14,9,no,no,yes
2013,40813,14,9,no,no,yes
2013,40815,14,9,no,no,yes
2013,40817,14,9,no,no,no
2013,40818,14,9,no,no,yes
2013,40819,14,9,no,no,yes
2013,40820,14,9,no,no,yes
2013,40821,14,9,no,no,yes
2013,40822,14,9,no,no,yes
2013,40823,14,10,no,no,yes
2013,40825,14,9,no,no,yes
2013,40826,14,9,no,no,yes
2013,40828,14,9,no,no,yes
2013,40829,14,9,no,no,yes
2013,40830,14,9,no,no,yes
2013,40831,14,9,no,no,yes
2013,40832,14,9,no,no,yes
2013,40833,14,9,yes,yes,yes
2013,40834,14,9,no,no,yes
2013,40835,14,9,no,no,yes
2013,40836,14,9,no,no,yes
2013,40837,14,9,yes,yes,yes
2013,40838,14,9,no,no,yes
2013,40839,14,9,no,no,yes
2013,40840,14,9,yes,yes,yes
2013,40841,14,9,no,no,yes
2013,40842,14,9,no,no,yes
2013,40843,14,9,no,no,yes
2013,40844,14,9,no,no,yes
2013,40845,14,9,no,no,yes
2013,40847,14,9,no,no,yes
2013,40848,14,9,no,no,yes
2013,40849,14,9,no,no,yes
2013,40850,14,9,no,no,yes
2013,40851,14,9,no,no,yes
2013,40852,14,9,no,no,yes
2013,40853,14,9,no,no,yes
2013,40854,14,9,no,no,yes
2013,40855,14,9,no,no,yes
2013,40856,14,9,no,no,yes
2013,40857,14,9,no,no,yes
2013,40859,14,9,yes,no,yes
2013,40860,14,9,no,no,yes
2013,40861,14,9,no,no,yes
2013,40862,14,9,no,no,yes
2013,40863,14,9,no,no,yes
2013,40864,14,9,no,no,yes
2013,40865,14,9,no,no,yes
2013,40866,14,9,no,no,yes
2013,40867,14,9,no,no,yes
2013,40868,14,9,no,no,yes
2013,40869,14,9,yes,yes,no
2013,40870,14,9,yes,no,yes
2013,40872,14,9,no,no,yes
2013,40873,14,9,no,no,yes
2013,40874,14,9,yes,no,yes
2013,40876,14,9,no,no,yes
2013,40877,14,9,no,no,yes
2013,40878,14,9,no,no,yes
2013,40879,14,9,no,no,yes
2013,40880,14,9,no,no,yes
2013,40881,14,9,no,no,yes
2013,40882,14,9,no,no,yes
2013,40885,14,9,no,no,yes
2013,40886,14,9,no,no,yes
2013,40887,14,9,no,no,yes
2013,40888,14,9,no,no,yes
2013,40889,14,9,no,no,yes
2013,40890,14,9,no,no,yes
2013,40891,14,9,no,no,yes
2013,40892,14,9,no,no,yes
2013,40893,14,9,no,no,yes
2013,40894,14,9,no,no,yes
2013,40895,14,9,no,no,yes
2013,40896,14,9,no,no,yes
2013,40897,14,9,no,no,yes
2013,40898,14,9,no,no,yes
2013,40899,14,9,no,no,yes
2013,40900,14,9,no,no,yes
2013,40901,14,9,yes,yes,yes
2013,40903,14,9,no,no,yes
2013,40905,14,9,no,no,yes
2013,40906,14,9,no,no,yes
2013,40907,14,9,no,no,yes
2013,40909,14,9,no,no,yes
2013,40910,14,9,no,no,yes
2013,40912,14,9,no,no,yes
2013,40913,14,9,no,no,yes
2013,40914,14,9,no,no,yes
2013,40915,14,9,no,no,yes
2013,40916,14,9,no,no,yes
2013,40917,14,10,yes,no,yes
2013,40918,14,9,no,no,yes
2013,40919,14,9,no,no,yes
2013,40920,14,9,no,no,yes
2013,40921,14,9,no,no,yes
2013,40923,14,9,no,no,yes
2013,40926,14,9,no,no,yes
2013,40928,14,9,no,no,yes
2013,40929,14,9,no,no,yes
2013,40931,14,9,no,no,yes
2013,40932,14,9,no,no,yes
2013,40933,14,9,no,no,yes
2013,40934,14,9,no,no,yes
2013,40935,14,9,no,no,yes
2013,40936,14,9,no,no,yes
2013,40937,14,9,yes,yes,no
2013,40938,14,9,no,no,yes
2013,40939,14,9,no,no,yes
2013,40940,14,9,no,no,yes
2013,40941,14,9,no,no,yes
2013,40942,14,9,no,no,yes
2013,40943,14,10,no,no,yes
2013,40944,14,9,no,no,yes
2013,40945,14,9,no,no,yes
2013,40946,14,9,no,no,yes
2013,40948,14,9,no,no,yes
2013,40949,14,9,no,no,yes
2013,40950,14,9,no,no,yes
2013,40951,14,9,no,no,yes
2013,40953,14,9,yes,yes,no
2013,40954,14,9,no,no,yes
2013,40955,14,9,no,no,yes
2013,40956,14,9,yes,yes,yes
2013,40957,14,9,no,no,yes
2013,40958,14,9,no,no,yes
2013,40959,14,9,no,no,yes
2013,40960,14,9,no,no,yes
2013,40961,14,9,no,no,yes
2013,40962,14,9,no,no,yes
2013,40963,14,9,no,no,yes
2013,40964,14,9,no,no,yes
2013,40965,14,9,no,no,yes
2013,40966,14,9,no,no,yes
2013,40967,14,9,no,no,yes
2013,40968,14,9,no,no,yes
2013,40970,14,9,no,no,yes
2013,40971,14,9,no,no,yes
2013,40972,14,9,no,no,yes
2013,40973,14,9,no,no,yes
2013,40974,14,9,no,no,yes
2013,40975,14,9,no,no,yes
2013,40977,14,9,no,no,yes
2013,40978,14,9,no,no,yes
2013,40979,14,9,no,no,yes
2013,40980,14,9,no,no,yes
2013,40981,14,9,no,no,yes
2013,40982,14,9,no,no,yes
2013,40983,14,9,no,no,yes
2013,40984,14,9,no,no,yes
2013,40985,14,9,yes,no,yes
2013,40986,14,9,no,no,yes
2013,40987,14,9,no,no,yes
2013,40988,14,9,no,no,yes
2013,40989,14,9,no,no,yes
2013,40990,14,9,no,no,yes
2013,40991,14,9,no,no,yes
2013,40992,14,9,no,no,yes
2013,40993,14,9,no,no,yes
2013,40994,14,9,no,no,yes
2013,40996,14,9,no,no,yes
2013,40997,14,9,no,no,yes
2013,40998,14,9,yes,no,no
2013,40999,14,9,no,no,yes
2013,41000,14,9,no,no,yes
2013,41002,14,9,no,no,yes
2013,41003,14,9,no,no,yes
2013,41004,14,9,no,no,yes
2013,41005,14,9,no,no,yes
2013,41006,14,9,no,no,yes
2013,41007,14,9,no,no,yes
2013,41008,14,9,no,no,yes
2013,41009,14,9,no,no,yes
2013,41010,14,9,no,no,yes
2013,41012,14,9,no,no,yes
2013,41013,14,9,no,no,yes
2013,41014,14,9,no,no,yes
2013,41015,14,9,no,no,yes
2013,41016,14,10,no,no,yes
2013,190807,15,9,no,no,yes
2013,190808,15,9,no,no,yes
2013,190810,15,9,no,no,yes
2013,190811,15,9,no,no,yes
2013,190812,15,9,no,no,yes
2013,190813,15,9,yes,no,yes
2013,190814,15,9,no,no,yes
2013,190815,15,11,yes,yes,no
2013,190816,15,10,no,no,yes
2013,190817,15,9,no,no,yes
2013,190818,15,9,no,no,yes
2013,190819,15,9,no,no,yes
2013,190820,15,9,no,yes,no
2013,190821,15,10,no,no,yes
2013,190823,15,10,no,no,yes
2013,190824,15,9,no,no,yes
2013,190825,15,9,no,no,yes
2013,190826,15,9,no,no,yes
2013,190827,15,10,no,no,yes
2013,190828,15,10,yes,yes,yes
2013,190829,15,10,no,no,yes
2013,190830,15,9,no,no,yes
2013,190832,15,10,no,no,yes
2013,190833,15,9,no,no,yes
2013,190834,15,9,no,no,yes
2013,190835,15,9,no,yes,yes
2013,190836,15,9,no,no,yes
2013,190838,15,9,no,no,yes
2013,190840,15,10,no,no,yes
2013,190841,15,10,no,no,yes
2013,190842,15,10,no,no,yes
2013,190843,15,10,no,yes,no
2013,190845,15,10,no,no,yes
2013,190846,15,9,no,no,yes
2013,190847,15,9,yes,yes,yes
2013,190849,15,9,no,no,yes
2013,190850,15,9,yes,yes,no
2013,190851,15,10,no,no,yes
2013,190852,15,9,no,no,yes
2013,190853,15,9,no,no,yes
2013,190854,15,9,no,no,yes
2013,190855,15,10,no,no,yes
2013,190856,15,9,no,no,yes
2013,190859,15,9,no,no,yes
2013,190860,15,9,no,no,yes
2013,190861,15,10,no,no,yes
2013,190862,15,9,no,no,yes
2013,190863,15,9,no,no,yes
2013,190864,15,10,no,no,yes
2013,190865,15,9,no,no,yes
2013,190866,15,9,no,no,yes
2013,190868,15,9,no,no,yes
2013,190869,15,9,no,no,yes
2013,190870,15,9,no,no,yes
2013,190871,15,10,no,no,yes
2013,190872,15,10,yes,yes,no
2013,190873,15,10,no,no,yes
2013,190874,15,9,no,no,yes
2013,190876,15,9,no,no,yes
2013,190877,15,9,no,no,yes
2013,190878,15,9,no,no,yes
2013,190879,15,9,no,no,yes
2013,190880,15,9,no,no,yes
2013,190881,15,9,no,no,yes
2013,190882,15,9,no,no,yes
2013,190883,15,9,no,no,yes
2013,190884,15,10,no,no,yes
2013,190885,15,9,no,no,yes
2013,190886,15,10,no,no,yes
2013,190887,15,10,no,no,yes
2013,190888,15,9,no,no,yes
2013,190889,15,9,no,no,yes
2013,190890,15,10,no,no,yes
2013,190891,15,9,no,no,yes
2013,190892,15,9,no,no,yes
2013,190894,15,9,yes,yes,yes
2013,190895,15,9,no,no,yes
2013,190896,15,9,yes,yes,no
2013,190897,15,10,no,no,yes
2013,190899,15,9,no,no,yes
2013,190900,15,9,no,no,yes
2013,190901,15,10,no,no,yes
2013,190902,15,10,no,no,yes
2013,190903,15,10,no,no,yes
2013,190904,15,10,no,yes,yes
2013,190905,15,9,no,no,yes
2013,190906,15,9,no,no,yes
2013,190908,15,10,no,no,yes
2013,190909,15,9,no,no,yes
2013,190910,15,10,no,no,yes
2013,190911,15,10,no,no,yes
2013,190913,15,9,no,no,yes
2013,190914,15,9,no,no,yes
2013,190915,15,10,no,no,yes
2013,190916,15,10,yes,yes,no
2013,190917,15,10,no,no,yes
2013,190919,15,9,no,no,yes
2013,190920,15,9,no,no,yes
2013,190921,15,10,no,no,yes
2013,190923,15,9,no,no,yes
2013,190925,15,10,no,no,yes
2013,190926,15,10,no,no,yes
2013,190927,15,10,yes,yes,yes
2013,190929,15,10,no,no,yes
2013,190930,15,10,no,no,yes
2013,190931,15,10,no,no,yes
2013,190932,15,9,no,no,yes
2013,190933,15,10,no,no,yes
2013,190934,15,10,no,no,yes
2013,190935,15,10,no,no,yes
2013,190936,15,9,no,yes,no
2013,190938,15,10,no,no,yes
2013,190940,15,10,no,no,yes
2013,190941,15,10,yes,yes,yes
2013,190942,15,10,no,no,yes
2013,190943,15,9,no,no,yes
2013,190944,15,9,no,no,yes
2013,190945,15,9,no,no,yes
2013,190946,15,9,no,no,yes
2013,190947,15,9,no,yes,yes
2013,190948,15,9,no,no,yes
2013,190949,15,12,no,no,yes
2013,190950,15,9,no,no,yes
2013,190951,15,9,no,no,yes
2013,190952,15,9,no,no,yes
2013,190953,15,9,no,no,yes
2013,190954,15,10,no,no,yes
2013,190955,15,9,no,no,yes
2013,190957,15,9,no,no,yes
2013,190958,15,9,no,no,yes
2013,190959,15,10,no,no,yes
2013,190960,15,9,yes,no,yes
2013,190961,15,10,no,no,yes
2013,190962,15,9,no,no,yes
2013,190963,15,9,no,yes,no
2013,190964,15,10,no,no,yes
2013,190965,15,10,yes,no,no
2013,190966,15,9,no,no,yes
2013,190967,15,9,no,no,yes
2013,190968,15,9,no,no,yes
2013,190969,15,9,no,no,yes
2013,190970,15,10,no,no,yes
2013,190972,15,9,no,no,yes
2013,190973,15,9,no,no,yes
2013,190974,15,10,no,no,yes
2013,190975,15,10,no,no,yes
2013,190976,15,9,no,no,yes
2013,190977,15,10,yes,yes,no
2013,190978,15,10,no,no,yes
2013,190979,15,10,no,no,yes
2013,190980,15,10,no,no,yes
2013,190981,15,10,no,no,yes
2013,190982,15,10,no,no,yes
2013,190984,15,10,no,no,yes
2013,190985,15,9,no,no,yes
2013,190986,15,10,no,no,yes
2013,190987,15,10,no,no,yes
